USER_LATITUDE,USER_LONGITUDE
54.338335578070826,10.118287432663715
54.33414062845917,10.121971221867215
54.32258441189121,10.107575808159833
54.31807679617312,10.111401538306293
54.3375568434793,10.124938989454632
54.326247515780736,10.113084225769637
54.33438277708699,10.136700583580438
54.330005217715225,10.10926756877495
54.33175682751043,10.10392155404654
54.34589137146609,10.103439773135282
54.34876652106849,10.115958068660358
54.32968485954279,10.134135708749442
54.3423506158325,10.133501149448247
54.329369223016926,10.14712694294894
54.3408742779766,10.115189574142354
54.30995665981573,10.127158642287329
54.337601886085004,10.121297780455361
54.335393514960565,10.131431815306582
54.31937986527138,10.122741645239508
54.32106158922301,10.11070853613606
54.32172337565601,10.115768596758215
54.33410810226923,10.114338998499061
54.329812145260654,10.099396596162611
54.34337985505577,10.138127233883088
54.3060121053418,10.12787982283221
54.32762546321611,10.153462444635482
54.328407406984375,10.100194636788057
54.321165601314135,10.12259456645095
54.32941258004513,10.133297913688226
54.31853762493835,10.11243987251313
54.34817893394558,10.10208999981183
54.33022916861009,10.103920822996201
54.32410039055568,10.117798128761525
54.33673135035115,10.118100083876792
54.328657424541724,10.126976935061695
54.35370225471895,10.103080228153372
54.32358374131295,10.123970665142917
54.31595077057576,10.11351229606659
54.319181380587615,10.115191376715352
54.327907070089566,10.100778973101662
54.32524408867941,10.121503953868174
54.313266912268176,10.112400309336582
54.34165907739536,10.105104328469304
54.342399417455745,10.115060506666875
54.32506340234759,10.109057963188853
54.31038780600912,10.115041248669481
54.30631404831323,10.131056918139068
54.3333470281631,10.123512780581535
54.30598361234444,10.115989133124751
54.3358818187556,10.12810682767536
54.353491735917025,10.111680019671658
54.33077060773848,10.111616482184065
54.33111900769746,10.126136145528372
54.32126260830253,10.118200010779386
54.32448183895419,10.112835860247596
54.32948452485808,10.10893325824722
54.326348090352454,10.121392164974695
54.33281115521325,10.12823040948321
54.33182570814065,10.10491251784205
54.314581251975106,10.109858551096229
54.33346171167446,10.099993985728686
54.327906259944164,10.131352842966116
54.31802123047763,10.11070358459571
54.315219295409364,10.10397087513383
54.315474220876894,10.11153314947438
54.32737406473806,10.134896607912365
54.32230491146703,10.138690174834926
54.32986243376469,10.114980201989743
54.31291816825349,10.124381004064656
54.3296902204892,10.117864435963446
54.34059404891315,10.12013309459305
54.34781781926177,10.113028828054684
54.33452052011863,10.113887719653981
54.33757573205116,10.124706224211343
54.327893864271616,10.100261813966892
54.32128957916771,10.104889063118831
54.30997366558544,10.115440506809643
54.3202866077281,10.124007685708843
54.33220023928906,10.10574546870544
54.33239269635241,10.119766077961968
54.327197594304415,10.11922053296402
54.32781163289164,10.114894836797703
54.311195495792404,10.109599737689734
54.33339005365731,10.119065168786122
54.31132202325055,10.11723158536889
54.33551089466961,10.123630233229955
54.31758982598645,10.09173492856203
54.31885190421511,10.098475837497356
54.3130073322097,10.087323317650005
54.313678861002536,10.136324382288382
54.32494368714446,10.11694904118357
54.337983320483936,10.13056773644698
54.31434374572659,10.099733807568214
54.320295734916044,10.123425699563017
54.30673876482865,10.140918499437658
54.334662349332746,10.126572958066728
54.32739005081078,10.125006153181339
54.331761004499576,10.122886376765845
54.322369698482476,10.108712982921093
54.31661058086106,10.121824978518376
54.31945376645489,10.119954248977667
54.320428540088244,10.109604791987243
54.34036063419489,10.12617452765159
54.31440387954567,10.11134111298366
54.321005731518916,10.116818544238818
54.32308820179501,10.125420014305314
54.332741222397175,10.13349928427809
54.33313146353449,10.127373963317359
54.30679433311867,10.117286854889674
54.32314736964889,10.13355562233872
54.32543783401833,10.118297698769897
54.3126599540112,10.111618578799197
54.33361243464623,10.114499495670938
54.33711205103926,10.118689523006918
54.35960137470746,10.122764687039654
54.32280699275526,10.115842360971568
54.3427282702849,10.117842631206203
54.33171402788741,10.111512214245296
54.32814897247238,10.105921783884966
54.317407902160184,10.128068622990819
54.3293858082602,10.110629567332797
54.32643367317693,10.13510990942659
54.33145435182957,10.1146718412442
54.33368923340012,10.1018594328996
54.344919502911964,10.102598938226894
54.32803317378723,10.120823410562533
54.325229571355,10.109507001084113
54.32816142676469,10.145555740988609
54.31426164712932,10.116584999258576
54.310011421505955,10.129117516172604
54.33137369489348,10.125328037324689
54.33381880018504,10.119714996150758
54.31599078946102,10.118369545094433
54.319366365721905,10.11166890407264
54.33384126285155,10.119959351416291
54.33762973747245,10.119710629303523
54.330269158916515,10.105005697357022
54.316046735062564,10.09533831044908
54.32896061812501,10.111372546010584
54.333935322476364,10.120107527484528
54.34134572059059,10.11147419411476
54.325617413466205,10.128593126859375
54.32371481561434,10.110884655861273
54.33865730805909,10.133693420385496
54.33190093503765,10.130081538507287
54.32340370037521,10.112565572308746
54.33474949818834,10.11450877820544
54.338302591000335,10.111126308082826
54.3150053774468,10.118473845121876
54.3258385481969,10.101760625681564
54.32082885730783,10.118428304305949
54.334168400171784,10.106192374202369
54.320727330055924,10.116554207277598
54.32261184701236,10.139267597301004
54.327301856272,10.111117396519473
54.337974057462326,10.108788841150014
54.33085500919106,10.106399574687302
54.323017420555395,10.121441583597448
54.34328138166177,10.122100696590481
54.33076248963147,10.13017031573691
54.339307645486194,10.141115732369776
54.334824964308034,10.106191815866959
54.342511636821634,10.10316573207345
54.32774990547643,10.111891744123048
54.3386224014175,10.115390217780627
54.333821538299155,10.113118761649785
54.32437472784112,10.113767999790726
54.3266782176722,10.118540097443198
54.324199095962285,10.118282164686462
54.32129395951189,10.12997277393666
54.329565394830915,10.10249371174492
54.331096194753854,10.122618612082388
54.336067903088455,10.117852161901565
54.32978853295767,10.119826448800945
54.327706521246725,10.129347735509205
54.32598242896844,10.109638641067878
54.336548331262954,10.128007117545046
54.340261527431856,10.101979968268914
54.33218185628269,10.13058067901396
54.328725305984904,10.120634999392976
54.306175159718265,10.127454937423627
54.341818380548204,10.120433306445822
54.31721221745124,10.115427767214927
54.320408984733156,10.130135782629091
54.34283432267459,10.130610096417191
54.32790199077196,10.12081644155233
54.338985769910494,10.119779597276517
54.32330556148754,10.131763856031693
54.31128077086819,10.102916953270828
54.32749089310857,10.13306404363821
54.33398839030423,10.13206583871793
54.329312421064095,10.100904009466575
54.32794923355687,10.107832300228663
54.314954258787914,10.119764906493288
54.32593833156194,10.118434040256144
54.32966792866011,10.121389947817962
54.344692456301345,10.123630561510454
54.33779294648747,10.117369702471624
54.32524088191319,10.096284258276883
54.32525014253894,10.095010686729172
54.32371799024724,10.114906856180863
54.320280158922394,10.109204417528504
54.343629279500654,10.131141319335516
54.328488887209836,10.126463775444556
54.33687174859702,10.108360648701526
54.319232020540525,10.123611433132856
54.34246453644005,10.131580938470252
54.31611134187251,10.109701559485094
54.33714788869628,10.134027002863544
54.32543936208492,10.116625575212337
54.339642756888594,10.113798561841243
54.31811917764953,10.138679868763468
54.33995473536359,10.108551046675675
54.33146602025957,10.1134527374031
54.31344720166281,10.137029631508156
54.33784182643195,10.11165108993945
54.32326154194027,10.115958362621381
54.322754323191035,10.113119801571347
54.3275696839016,10.113961799288813
54.335080396695126,10.110847340040648
54.31292476355597,10.11384060809631
54.323967964853715,10.130545005058593
54.330790436306565,10.12192037504205
54.32763452736645,10.124241094703734
54.32085951283292,10.107568063215938
54.31845743011359,10.113929107321145
54.34307252577109,10.08807017536498
54.32908116775441,10.12018033119552
54.31549389121681,10.131899016160316
54.32949648647451,10.10997582240078
54.33186642403515,10.11327341354941
54.334710807241194,10.11856237732992
54.32429594503902,10.105451815959212
54.32644134277414,10.11380823743747
54.34058977079666,10.117280203688598
54.34170230212706,10.103259898209961
54.33819309077287,10.094251584542933
54.313941226268184,10.128146781641327
54.317459503051595,10.117184608798855
54.32368385522568,10.106996331256086
54.32456103712245,10.12421256976088
54.3375471407365,10.128426885968295
54.33776133192772,10.106561395636868
54.34302439459235,10.118672350379072
54.324568254417024,10.119192821888486
54.31568119765998,10.142844081495134
54.3231939197225,10.114838524557074
54.3323986121178,10.121114941319632
54.36196086099411,10.109736627933815
54.32271767468401,10.115747830134211
54.33022067844111,10.127285099964364
54.33681158107958,10.118631524212432
54.319074999169935,10.103511264142965
54.32634894797857,10.107151005808667
54.316998695929186,10.132215679978364
54.32885166390839,10.127114135880657
54.33324106328315,10.113181268908075
54.31931650998108,10.113245014703962
54.32343553380592,10.135495732995032
54.34553107929207,10.124561218591804
54.32714884491557,10.117998744858896
54.32022810030482,10.117480431921575
54.32354155234367,10.140426133708358
54.32925848495079,10.109306460795283
54.32496276666691,10.123700362221493
54.33404222216429,10.121946109592518
54.332096237657886,10.114741115542753
54.32369783202436,10.107057539765302
54.338330656575664,10.115364817162048
54.32506977149037,10.143356613120242
54.334855228784114,10.12577477671874
54.31075967685732,10.136876894854735
54.32716490748157,10.123938989153057
54.32925558553903,10.115662770553037
54.341570038233904,10.123688445971007
54.32768778748197,10.125990689558254
54.339878081722404,10.112644781386493
54.333310805836966,10.116714322934303
54.31684082345811,10.114281214184448
54.309752284885896,10.100240167781976
